label,sms
0,I a prominent bite mark my cheek
0,Will september then
0,Are wet now
0,And 's husband
1,Hack Chat Get backdoor entry 121 chat room a fraction the cost Reply NEO69 call 09050280520 subscribe 25p pm DPS Bcm box 8027 Ldn wc1n3xx
0,Are doing norm tomorrow I finish a 4.15 co st test Need sort library stuff at point tomo letter today access til end march i get move
0,Yeah I a list only u Joanna I 'm feeling anti social
0,I in office na
0,Are comingdown
0,Super da good replacement murali
0,Da good good player.why is unsold
0,Hi Do u to join with sts Meeting at Call u class
0,Its in engalnd But telly decided wo n't me watch mia and elliot kissing Damn
1,FREE NOKIA Or Motorola upto 12mths 1/2price linerental 500 FREE x-net min 100txt/mth FREE B'tooth Call Mobileupd8 08001950382 call 2optout/D3WV
0,I dont to hear philosophy Just what happen
0,You job wipro will every thing life 3 year
0,Then get da laptop My matric card wif ü lei
0,Dunno da show aft 850 Toa payoh 650
1,This 2nd time contact u U have won the 750 Pound prize claim easy call 08718726970 NOW Only 10p min BT-national-rate
0,I made payment dont that Sorry Would want fedex the way
0,They did't play day year even they very good team Like india
0,K are only girl waiting reception ah
0,Say slowly GOD I LOVE YOU amp I NEED YOU CLEAN MY HEART WITH YOUR BLOOD.Send to Ten special people amp u c miracle tomorrow it pls pls it
0,I hate she this She turn should a fun shopping trip an annoying day how would in house
0,Sir am waiting your call
0,What 's Do want to online
0,It work 'll reach consensus the meeting
0,Aiyah i wait lor Then u entertain Hee
0,The thing ever wanted hurt And did n't You 'd laugh embarassed delete tag keep But far knew n't up The fact felt i hurt show really n't me all It messy wednesday it wa n't bad The problem i have it HAVE time clean it but choose to You skype take picture you sleep you want to go I do n't mind few thing but you do n't make bed you throw laundry top it i ca n't have a friend house i 'm embarassed there 's underwear and bra strewn the bed pillow the floor 's else You to good at making the bed
0,I 'll you when kick
0,You call now i call
0,Call number is in appointment And connect the call to waheed fathima
0,Or ü buy wif then meet ü can
0,Mmmm Fuck Not fair You weakness grin push knee 's expose my belly pull head to it Do n't forget I yours wicked smile
0,Today system sh ready.all i also the deep well
0,Mom to where at
0,Aight I 'll text when I 'm back
0,Dont support as srt thnk I ps3 play usb
0,Oh didnt what meant Yep i am baby jontin
1,You WON guaranteed £1000 cash a £2000 prize.To claim yr prize call customer service representative
1,Would like see XXX pic are hot were banned the uk
0,This pen thing beyond joke Wont Biro Do n't a master ca n't this again
0,I AM AT A PARTY WITH ALEX NICHOLS
1,U a secret admirer is make contact U-find R*reveal who think UR special-call 09058094594
0,Just your missed call dear brother Do a gr8 day
0,Ok Ü finishing
0,Sorry I ca n't you this
0,Come slave Your it Going your shell unconsciously avoiding You making me unhappy
0,I love as Do enjoy doggy style
0,I asking a gym the excuse lazy people I jog
1,Dear 0776xxxxxxx U 've invited XCHAT This our final attempt contact u Txt CHAT 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
1,Urgent Please call 09061743811 landline Your ABTA complimentary Tenerife Holiday £5000 cash await collection SAE T Cs Box 326 CW25WX 150ppm
0,No On way home So not long dry spell the season have over
0,I ta collect da car lei
0,Ok knackered Just home went sleep Not good this full time work lark
0,Probably earlier that the station 's I it
1,CALL 09090900040 LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR sic LISTENING 60P MIN 24/7MP 0870753331018
1,FreeMsg Hey U just these video/pic fones reply WILD this txt ill send U pic hurry Im bored work xxx 18 150p/rcvd STOP2stop
0,Uh head we n't THAT left
0,I tot u co darren u shopping Of we nice wat We jus sim lim at mp3 player
0,Aight sound good When you me come
0,Wat u ur birthday
0,I love working home
0,And miss vday parachute double coin U not me well
0,My sister placed birla soft da
1,Free entry weekly comp a chance win ipod Txt POD 80182 get entry std txt rate T C 's apply 08452810073 detail 18
0,Wah Okie okie Muz make of e unlimited Haha
0,There 're people mu I 'm the table lambda
0,And stop an man You to build snowman snow angel snowball fight
0,ELLO BABE U OK
0,Hello beautiful r u I 've kinda ad row wiv he walked the pub I wanted night wiv u Miss u
0,Then u ikea str aft dat
0,Becoz lt gt jan whn al post ofice in holiday she cn fr post ofice it duffer
0,Lol grr mom taking forever my prescription Pharmacy like minute Ugh
0,For real tho suck I ca n't cook whole electricity out And I 'm hungry
0,You to
1,New TEXTBUDDY Chat horny guy ur area 25p Free receive Search postcode at gaytextbuddy.com TXT ONE to 89693 08715500022 rpl Stop cnl
0,Its that time the month mid the time
0,Fffff Can text kadeem are too gone
0,We leaving Ok lor we elsewhere n eat U thk
0,Is fujitsu series lifebook good
0,Yar wanted scold u yest late I got zhong se qing If u b4 ask me then 'll out w u lor N u can act real
0,Dont you bring food
0,No current food I alone
0,I 'll sch fr 4-6 I dun haf da book in sch It 's home
0,Hello They going the village pub either here there Ok
0,Ok
0,We call lt gt time No give hypertension
0,Dont give monkey wot think i n't mind Any friend mine Just do n't sleep wiv that wud annoyin
0,Omg could snow tonite
1,Call 08702490080 tell u call 09066358152 claim £5000 prize U enter ur mobile personal detail prompt Careful
1,Free 1st week entry TEXTPOD chance win 40GB iPod £250 cash wk Txt VPOD 81303 Ts Cs www.textpod.net custcare 08712405020
0,Carry not disturbing of
0,What pa me I to bath
0,Jus finished avatar nigro
0,R u scratching
0,Hope are a great day
0,Did have idea 's Do know of anyplaces something
0,My planning stop find hella weed smoke hella weed
0,The fact 're cleaning show you know i 'm upset Your priority constantly i to not i to
0,Excellent Are ready moan scream ecstasy
1,More people dogging your area Call 09090204448 join minded guy Why arrange There 's evening A£1.50 minAPN LS278BB
0,Dude avatar 3d imp At point thought were fly the room almost hittng a reflex
1,WELL DONE Your Costa Del Sol Holiday £5000 await collection Call 09050090044 Now toClaim SAE TCs POBox334 Stockport SK38xh Cost£1.50/pm Max10mins
0,K k cant come and search job
0,I lousy sleep I waking every hour see my cat wanted come I worry him it cold
0,Yeah I 'll leave a couple minute amp you when I to mu
0,Can ü call at 10:10 make dat 've woken
0,Hey can jazz power yoga hip hop kb yogasana
0,The battery for mr adewale uncle Aka Egbon
0,Wait min..stand bus stop
0,Oh ic I thought meant mary jane
0,Haha Really no How Then they deduct lesson tmr
0,Nah im goin wrks j wot bout u
0,Then eat shit wait ur monkey face bitch U asshole
0,Good night Am to sleep
0,Aight I 'll grab to eat text when 're back mu
0,Take for pain If move to side the 6hrs a doctor
0,Lol Oh babe I wont sliding your place midnight thanks the invite
0,Howz person story
1,Guess Somebody know secretly fancy Wan na find who is Give a call 09065394973 Landline DATEBox1282EssexCM61XN 150p/min 18
0,LOL would awesome payback
1,to 80488 Your 500 free text message valid 31 December 2005
0,Honeybee Said I 'm d Sweetest d World God Laughed amp Said Wait U Havnt Met d Person Reading This Msg MORAL Even GOD Can Crack Jokes GM+GN+GE+GN
0,Thanks It only tescos quite nice All now Speak
0,What 's feathery bowa Is something guy that I n't about
0,Even cant close eye are me vava playing umma D
0,laptop I noe infra too slow lar I wan fast
1,You won guaranteed £200 award even £1000 cashto claim UR award call free 08000407165 18 stop getstop 88222 PHP
0,Nvm 's
0,Enjoy ur life Good night
0,Yes can meet town co go gep then home You text bus stop And n't worry 'll finished march … ish
0,Thats cool Where i cum On or you
0,Delhi chennai silent
0,Lol alright wa thinkin too haha
1,Reply win £100 weekly Where the 2006 FIFA World Cup held Send STOP 87239 end service
0,No I 'm the boat Still at mom Check out yo I 'm half naked
0,Shhhhh is supposed know
0,Sorry I 'll call in meeting thing related trade call Arul lt gt
0,Hey will late 'm amk Need drink tea coffee
1,Urgent Please call 09061743810 landline Your ABTA complimentary Tenerife Holiday 5000 cash await collection SAE T Cs Box 326 CW25WX 150 ppm
0,The length e but e top shorter n got fringe I thk 'm going liao Too lazy Dun wan distract u
0,S..antha num corrct dane
0,The basket 's gettin full I be tonight
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
0,No Valentines huh The proof on fb page Ugh I 'm glad I DID N'T watch rupaul show TOOL
1,Free tone Hope enjoyed new content text stop 61610 unsubscribe help:08712400602450p Provided tones2you.co.uk
0,Eh den sat u book e kb liao huh
0,Have been practising curtsey
0,Lol boo I hoping a laugh
0,YEH I AM DEF UP4 SOMETHING SAT JUST GOT PAYED2DAY I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV
0,Well I leave class babe You came back to me Hope have nice sleep my love
0,LMAO 's fish memory I it
0,But 'll b sch mon My si smth
0,Idea soon converted live
1,TheMob Yo yo yo-Here a selection hot downloads our member get FREE Just click open next link to ur fone
0,S india to draw series many year south african soil
0,Goodmorning today am late lt DECIMAL gt min
0,Ca n't any major role community outreach You rock mel
0,Shopping lor Them raining mah hard leave orchard
0,Hi have birth on to 8lb 7oz Mother baby brilliantly
0,See forwarding message proof
0,I ca n't going It never intention run out if choose rather keep room clean I n't no visitor maybe 's best choice Yes I wanted to embarassed maybe 'd feel once I feel i a friend want to drop buy i to no happened this morning I 've everything I n't what to do
0,Dunno lei I thk mum lazy go I neva her
0,Do You what rule We talk earlier week what to start happening you showing responsibility Yet week 's i bend rule What that way Do I 'm tired having thia argument you week And a lt gt movie DOESNT inlude preview You 're getting after
0,Beautiful Truth Gravity Read carefully Our heart feel light someone in But feel heavy someone leaf GOODMORNING
1,Great News Call FREEFONE 08006344447 claim guaranteed £1000 CASH £2000 gift Speak a live operator NOW
0,Ambrith..madurai..met u arun dha marrge..remembr
0,Just read and I no shame tell how take and he run I blame u Not just long time
0,Princess your kitty shaved natural
0,Better bb If wont it wife or doctor
0,Ya came while ago
0,From tomorrow onwards eve 3 work
0,Anything lor toa payoh place walk meh
0,I n't anybody 's number I have n't thought a tactful to alex
1,"U WIN £100 Music Gift Vouchers week starting NOW Txt word DRAW 87066 TsCs www.ldew.com SkillGame,1Winaweek age16.150ppermessSubscription"
0,Is any movie theatre can to watch unlimited movie just pay
0,U lunch I so bored
0,Yes but are eggs-pert the potato head… Speak
0,Nah man car meant be crammed full people
0,No new job bar airport satsgettin 4.47per hour mean lie keep touch
0,Kallis ready bat 2nd inning
0,Thanx my birthday over
0,Ugh y ca n't u apologize admit u wrong ask to u back
0,I noe la U wana pei bf oso rite K lor day den
0,Yes 'm small kid And boost the secret my energy
0,IM GON NA MISS U SO MUCH
0,Is avatar supposed have subtoitles
0,Simply sitting watching match office
0,You jot thing want remember
0,Oh please over
0,Hey we for lo lesson gym
0,Dont pack buy any store.like cereal If you must pack food pack gari something 9ja you miss
0,You make thing bigger they
0,Ü dun wan watch infernal affair
0,Me waking until the afternoon
0,I send a pic you
0,Okay I booked already Including one bugis
0,Aight fuck I 'll it
0,No de But call after time Ill you k
0,So dont hook any
0,How is blackberry bold2 nigeria
0,Hi you You home calicut
0,Hey darlin can pick u at college u me wen mt love Pete xx
1,Call 09094100151 use ur min Calls cast 10p/min mob vary Service provided AOM GBP5/month AOM Box61 M60 1ER u stop Ages 18
0,Oh I thkin goin yogasana 10 den nd go den rush parco nb Okie lor u call when ready
0,Y late i to n da laptop
0,Sir I waiting your mail
0,Please charge mobile you up morning
0,Nothing got msg frm tht unknown
0,Ugh fuck I 'm resubbing eve
0,He n't his shadow We an early spring yay
0,I One slice one breadstick Lol
0,Hey I I crave I miss I you I love you Ahmad Saeed al Hallaq
0,Is any training tomorrow
1,"URGENT Your mobile No WON £2,000 Bonus Caller Prize 02/06/03 This the 2nd attempt reach YOU Call 09066362220 ASAP BOX97N7QP 150ppm"
0,Pass dis all ur contact n wat u Red 'm luv wid u Blue u put smile my face Purple u r realy hot Pink u r swt Orange thnk lyk u Green realy wana out wid u Yelow wnt u bck Black 'm jealous u Brown miss Nw plz giv one color
0,Cos daddy arranging time c wat time fetch ü mah
0,Then You eldest
